user,resort,rating,total_ratings,count
312,Park City Mountain Resort,1,135,0.0
3186,Donner Ski Ranch,5,82,0.0
5094,Pine Mountain,5,56,0.0
2659,Ski Brule,5,1315,0.0
1778,Ski Brule,5,1315,0.0
2138,Wisp,4,73,0.0
676,Winter Park Resort,4,187,0.0
295,Winter Park Resort,3,187,0.0
7337,Alpine Valley Resort,2,74,0.0
3075,Wolf Creek Ski Area,5,154,0.0
4977,Ski Brule,5,1315,0.0
1345,Pats Peak,5,50,0.0
1721,Okemo Mountain Resort,5,130,0.0
5860,Ski China Peak,5,64,0.0
302,Pomerelle Mountain Resort,5,36,0.0
3935,Granite Peak Ski Area,1,111,0.0
1281,Steamboat,4,150,0.0
4620,Grand Targhee Resort,1,64,0.0
8316,Ski Brule,5,1315,0.0
6523,49 Degrees North,4,60,0.0
1168,Stratton Mountain,2,111,0.0
3424,Ski Brule,4,1315,0.0
869,Ski Brule,5,1315,0.0
3038,Taos Ski Valley,2,135,0.0
6673,Mt Hood Meadows,2,100,0.0
6114,Beaver Creek,3,103,0.0
3429,Sunburst,4,32,0.0
2087,Shanty Creek,4,63,0.0
696,Snowbasin,5,94,0.0
6107,Gunstock,1,41,0.0
4448,Durango Mountain Resort,3,97,0.0
2267,Mount Snow,1,132,0.0
7530,Ski Brule,5,1315,0.0
4059,Loveland,5,107,0.0
2713,Ski Brule,5,1315,0.0
2074,Ski Brule,5,1315,0.0
3406,Mohawk Mountain,1,44,0.0
430,Sunrise Park Resort,3,120,0.0
2314,Mountain Creek Resort,2,148,0.0
3035,Sno Mountain,5,133,0.0
2741,Shawnee Mountain Ski Area,1,44,0.0
104,Okemo Mountain Resort,5,130,0.0
6049,Massanutten,5,46,0.0
492,Ski Apache,3,168,0.0
414,Snowbird,5,134,0.0
4968,Gunstock,4,41,0.0
7680,Sundown Mountain,4,29,0.0
4578,Gore Mountain,5,83,0.0
5936,Tamarack Resort,5,55,0.0
6719,Ski Brule,5,1315,0.0
1751,Hunter Mountain,4,113,0.0
8003,Winter Park Resort,4,187,0.0
7782,Indianhead Mountain,5,115,0.0
994,Bretton Woods,5,82,0.0
854,Ski Brule,5,1315,0.0
1827,Ski Apache,4,168,0.0
3154,Beaver Creek,5,103,0.0
6712,Mad River Mountain,5,72,0.0
8525,Arizona Snowbowl,1,107,0.0
744,Wild Mountain Ski Snowboard Area,5,31,0.0
7217,Mad River Glen,5,33,0.0
918,Whitefish Mountain Resort,4,82,0.0
300,Mt Abram Ski Resort,5,22,0.0
4444,Alpine Valley Resort,4,74,0.0
795,Big Sky Resort,2,136,0.0
5686,Steamboat,5,150,0.0
1374,Timberline Four Seasons,1,62,0.0
7953,Granite Peak Ski Area,5,111,0.0
2612,Ski Brule,5,1315,0.0
7248,Mt Baldy,4,76,0.0
5744,Mount Holly,5,32,0.0
7545,Big Sky Resort,4,136,0.0
7201,Dodge Ridge,2,67,0.0
3647,Catamount Ski Ride Area,4,59,0.0
2605,Big Sky Resort,5,136,0.0
3220,Bear Mountain,5,52,0.0
3173,Vail,5,203,0.0
7527,Catamount Ski Ride Area,4,59,0.0
8602,Sugar Bowl Resort,4,48,0.0
6950,Crested Butte Mountain Resort,5,89,0.0
273,Stratton Mountain,1,111,0.0
1789,Sierra At Tahoe,1,59,0.0
6699,Blue Mountain Ski Area,2,188,0.0
2917,Eldora Mountain Resort,1,84,0.0
6267,Perfect North Slopes,4,69,0.0
7099,Hidden Valley Ski Area,3,33,0.0
4571,Windham Mountain,4,61,0.0
844,Mt Baker,2,88,0.0
7936,Loon Mountain,3,86,0.0
436,Camelback Mountain Resort,4,145,0.0
2329,Donner Ski Ranch,5,82,0.0
6858,Lutsen Mountains,4,85,0.0
4177,Sundance,1,37,0.0
8392,Northstar California,4,102,0.0
256,Shawnee Mountain Ski Area,3,44,0.0
736,Boyne Mountain Resort,4,50,0.0
5631,Bear Mountain,4,52,0.0
8411,Ski Brule,5,1315,0.0
2040,Loon Mountain,4,86,0.0
2749,Mountain High,5,80,0.0
5040,Tussey Mountain,5,20,0.0
3284,Mount Snow,1,132,0.0
2503,Ski Cooper,4,32,0.0
4164,Okemo Mountain Resort,2,130,0.0
3152,Grand Geneva,2,21,0.0
7158,Plattekill Mountain,5,38,0.0
7850,Eldora Mountain Resort,5,84,0.0
3124,Gore Mountain,4,83,0.0
4315,Okemo Mountain Resort,1,130,0.0
8537,Buck Hill,5,34,0.0
4231,Blue Mountain Ski Area,3,188,0.0
4426,Afton Alps,3,49,0.0
6845,Jay Peak,4,133,0.0
4958,Eagle Point,5,25,0.0
6832,Mt Bachelor,5,101,0.0
7539,Wolf Creek Ski Area,5,154,0.0
3685,Heavenly Mountain Resort,2,156,0.0
6441,Grand Targhee Resort,5,64,0.0
1467,Mount Snow,1,132,0.0
6410,Crested Butte Mountain Resort,5,89,0.0
6674,Alpine Valley Resort,3,74,0.0
6811,Snowbird,5,134,0.0
7239,Spring Mountain Ski Area,4,63,0.0
1005,Ski Brule,5,1315,0.0
7826,The Summit At Snoqualmie,5,53,0.0
2216,Stratton Mountain,4,111,0.0
7072,Caberfae Peaks Ski Golf Resort,5,56,0.0
2730,Brundage Mountain Resort,5,32,0.0
3134,Ski Brule,5,1315,0.0
1183,Winter Park Resort,5,187,0.0
3947,Mount Ashland,5,25,0.0
3225,Big Powderhorn Mountain,5,60,0.0
5400,Cataloochee Ski Area,2,76,0.0
7761,Roundtop Mountain Resort,3,55,0.0
916,Ski Brule,5,1315,0.0
140,Ski Cooper,5,32,0.0
3894,Bear Mountain,5,52,0.0
8213,Snow Summit,3,60,0.0
4845,Ski Beech Mountain Resort,3,82,0.0
3611,Black Mountain,4,21,0.0
7296,Whiteface Mountain Resort,5,81,0.0
2567,Ski Brule,5,1315,0.0
7089,Stratton Mountain,4,111,0.0
1161,Sugarbush,5,90,0.0
5945,West Mountain,4,34,0.0
5011,Granite Peak Ski Area,4,111,0.0
851,Canaan Valley Resort,4,37,0.0
6436,Sugarbush,5,90,0.0
1373,Mt Baker,5,88,0.0
6728,Powder Mountain,5,85,0.0
1015,Blue Mountain Ski Area,4,188,0.0
5542,Blue Knob,5,51,0.0
2564,Holiday Valley,5,73,0.0
3431,Cataloochee Ski Area,1,76,0.0
7784,Holiday Valley,4,73,0.0
829,Angel Fire Resort,5,111,0.0
1544,Crested Butte Mountain Resort,5,89,0.0
2555,White Pass,4,56,0.0
4932,Crystal Mountain Wa,5,98,0.0
6351,Bogus Basin,5,58,0.0
1049,Boreal,5,48,0.0
4374,Killington Resort,4,203,0.0
8560,Sugar Bowl Resort,5,48,0.0
2147,Heavenly Mountain Resort,3,156,0.0
4723,Vail,5,203,0.0
3966,Beaver Creek,5,103,0.0
2892,Ski Brule,5,1315,0.0
3819,Park City Mountain Resort,5,135,0.0
4934,Loveland,4,107,0.0
2853,Eagle Point,5,25,0.0
2179,Snow Summit,4,60,0.0
5181,Wildcat Mountain,5,37,0.0
7747,Beaver Creek,5,103,0.0
4681,Breckenridge,3,186,0.0
6061,Spirit Mountain,4,40,0.0
1670,Cascade Mountain,2,64,0.0
4885,Boreal,4,48,0.0
8105,Caberfae Peaks Ski Golf Resort,1,56,0.0
717,Bolton Valley,5,47,0.0
2643,Ski Brule,5,1315,0.0
5454,Willamette Pass,4,52,0.0
5817,Arapahoe Basin Ski Area,5,138,0.0
1105,Steamboat,4,150,0.0
3175,Sugar Bowl Resort,5,48,0.0
109,Brian Head Resort,4,70,0.0
8491,Bristol Mountain,3,57,0.0
2170,Badger Pass,5,25,0.0
8111,Stowe Mountain Resort,5,106,0.0
2998,Sno Mountain,4,133,0.0
1482,Ski Brule,5,1315,0.0
2031,Aspen Snowmass,5,62,0.0
7443,Bristol Mountain,5,57,0.0
885,Wild Mountain Ski Snowboard Area,2,31,0.0
872,Ski Brule,5,1315,0.0
8019,Las Vegas Ski And Snowboard Resort,1,54,0.0
1310,Bolton Valley,4,47,0.0
2710,Pajarito Mountain Ski Area,1,34,0.0
808,Big Sky Resort,4,136,0.0
5399,Bogus Basin,3,58,0.0
96,Steamboat,5,150,0.0
3846,Discovery Ski Area,5,32,0.0
549,Loon Mountain,3,86,0.0
93,June Mountain,5,33,0.0
3577,Okemo Mountain Resort,5,130,0.0
8490,Ski Brule,5,1315,0.0
4942,Ski Cooper,3,32,0.0
4125,Roundtop Mountain Resort,2,55,0.0
6468,Alpine Valley,4,28,0.0
2364,Timber Ridge,5,30,0.0
4142,Deer Valley Resort,5,98,0.0
2103,Jay Peak,5,133,0.0
7294,Breckenridge,5,186,0.0
374,Tahoe Donner,5,52,0.0
1307,Ski Apache,1,168,0.0
4141,Whitefish Mountain Resort,5,82,0.0
910,Jay Peak,5,133,0.0
7415,Catamount Ski Ride Area,4,59,0.0
8416,Telluride,5,114,0.0
951,Big Powderhorn Mountain,5,60,0.0
1319,Roundtop Mountain Resort,1,55,0.0
1937,Sugar Mountain Resort,5,127,0.0
6442,Mount Snow,5,132,0.0
2864,Indianhead Mountain,5,115,0.0
449,Snowbasin,5,94,0.0
4319,Whitetail Resort,4,67,0.0
7667,Grand Targhee Resort,1,64,0.0
5525,Smugglers Notch Resort,1,82,0.0
8227,Brighton Resort,5,73,0.0
3996,Timberline Four Seasons,4,62,0.0
7353,Alta Ski Area,5,140,0.0
4287,Kirkwood,5,107,0.0
6097,Mt Abram Ski Resort,2,22,0.0
2479,Ski Brule,4,1315,0.0
849,Mount Holly,5,32,0.0
3873,Breckenridge,2,186,0.0
3985,Silverton Mountain,5,55,0.0
4911,Mt Bachelor,5,101,0.0
2269,Camelback Mountain Resort,1,145,0.0
5439,Mt Baker,5,88,0.0
7961,Attitash,1,55,0.0
894,Wolf Creek Ski Area,5,154,0.0
895,Stevens Pass Resort,1,102,0.0
7049,Angel Fire Resort,1,111,0.0
4583,Mount Snow,5,132,0.0
7817,Ski Brule,5,1315,0.0
5108,Ski Apache,5,168,0.0
5656,Paoli Peaks,5,39,0.0
5786,Steamboat,5,150,0.0
8285,Jiminy Peak,1,80,0.0
7398,Crystal Mountain Wa,4,98,0.0
8245,Keystone,5,140,0.0
5966,Durango Mountain Resort,4,97,0.0
4456,Sundance,5,37,0.0
8030,Mt Hood Meadows,2,100,0.0
7799,Boreal,3,48,0.0
294,Cranmore Mountain Resort,5,31,0.0
2923,Steamboat,4,150,0.0
7553,Wisp,3,73,0.0
4561,Kirkwood,3,107,0.0
7214,Ski Beech Mountain Resort,4,82,0.0
6765,Northstar California,2,102,0.0
7593,Eldora Mountain Resort,2,84,0.0
6040,Bristol Mountain,4,57,0.0
7814,Angel Fire Resort,5,111,0.0
7473,Arapahoe Basin Ski Area,5,138,0.0
4040,Cascade Mountain,5,64,0.0
8218,Mad River Mountain,5,72,0.0
2693,Whitefish Mountain Resort,3,82,0.0
7064,Shanty Creek,4,63,0.0
1173,Sunrise Park Resort,3,120,0.0
3312,Mount Southington Ski Area,5,38,0.0
1605,Killington Resort,5,203,0.0
357,Steamboat,5,150,0.0
7222,Copper Mountain Resort,5,138,0.0
6265,Breckenridge,5,186,0.0
4644,Park City Mountain Resort,4,135,0.0
6193,Cranmore Mountain Resort,5,31,0.0
38,Bear Creek Mountain Resort,4,69,0.0
5354,Northstar California,4,102,0.0
7095,Jackson Hole,5,103,0.0
3193,Sandia Peak,1,33,0.0
8323,Snowshoe Mountain Resort,2,145,0.0
7218,Telluride,5,114,0.0
5180,Killington Resort,5,203,0.0
643,Loon Mountain,4,86,0.0
4021,Hunter Mountain,3,113,0.0
4617,Ski Brule,4,1315,0.0
6626,Jay Peak,5,133,0.0
1651,Pine Mountain,1,56,0.0
1635,Diamond Peak,5,32,0.0
8346,Sugar Mountain Resort,4,127,0.0
386,Boston Mills,2,45,0.0
2136,Devils Head,5,95,0.0
1410,Ski Beech Mountain Resort,1,82,0.0
6471,Mt Bachelor,5,101,0.0
5144,Sierra At Tahoe,4,59,0.0
6172,Diamond Peak,4,32,0.0
2838,Crystal Mountain,5,44,0.0
7379,Mt Bachelor,3,101,0.0
398,Woodbury Ski Area,1,22,0.0
3296,Greek Peak,3,57,0.0
2351,Mammoth Mountain Ski Area,1,139,0.0
8539,Wachusett Mountain Ski Area,2,81,0.0
7588,Ski Beech Mountain Resort,5,82,0.0
2129,Mountain Creek Resort,1,148,0.0
3043,Blue Mountain Ski Area,2,188,0.0
232,Shanty Creek,5,63,0.0
4650,Smugglers Notch Resort,1,82,0.0
399,Perfect North Slopes,2,69,0.0
66,Brighton Resort,1,73,0.0
4629,Mount La Crosse,1,23,0.0
2927,Loon Mountain,4,86,0.0
2332,Ski Brule,5,1315,0.0
5447,Mad River Mountain,5,72,0.0
264,Sandia Peak,2,33,0.0
4459,Wolf Ridge Ski Resort,1,36,0.0
5272,Liberty,5,68,0.0
4979,Vail,1,203,0.0
2453,Sugar Mountain Resort,3,127,0.0
8177,Copper Mountain Resort,5,138,0.0
7125,Crotched Mountain,3,46,0.0
4121,Wisp,5,73,0.0
627,Deer Valley Resort,5,98,0.0
7124,Massanutten,4,46,0.0
4984,Mount Sunapee,1,74,0.0
5989,Belleayre,4,88,0.0
6994,Mt Rose Ski Tahoe,5,49,0.0
3942,Indianhead Mountain,5,115,0.0
7654,Mountain Creek Resort,1,148,0.0
2133,Crotched Mountain,5,46,0.0
3131,Bryce Resort,2,31,0.0
7636,Ski Beech Mountain Resort,3,82,0.0
4604,Granite Peak Ski Area,5,111,0.0
2192,Wolf Creek Ski Area,5,154,0.0
1155,Ski Brule,5,1315,0.0
4950,Lookout Pass Ski Area,5,69,0.0
6310,Elk Mountain Ski Resort,4,107,0.0
2193,Willamette Pass,5,52,0.0
8480,Winterplace Ski Resort,2,57,0.0
4391,Crested Butte Mountain Resort,3,89,0.0
3319,Crystal Mountain Wa,1,98,0.0
5996,Aspen Snowmass,5,62,0.0
8006,Big Powderhorn Mountain,5,60,0.0
1071,Mount La Crosse,4,23,0.0
6968,Ski Brule,5,1315,0.0
3323,Ski Santa Fe,2,99,0.0
8016,Big Sky Resort,1,136,0.0
99,Mt Rose Ski Tahoe,5,49,0.0
6508,49 Degrees North,5,60,0.0
7440,Crystal Mountain Wa,5,98,0.0
1800,Boston Mills,3,45,0.0
2088,Kirkwood,4,107,0.0
5405,Crested Butte Mountain Resort,5,89,0.0
4148,Sno Mountain,4,133,0.0
5164,Cannon Mountain,5,60,0.0
1816,Snow Valley,5,59,0.0
2075,Durango Mountain Resort,5,97,0.0
3324,Timber Ridge,2,30,0.0
1757,Keystone,1,140,0.0
439,Snowy Range Ski Recreation Area,5,40,0.0
7152,Peekn Peak,4,62,0.0
3910,Ski Brule,5,1315,0.0
1962,Winter Park Resort,4,187,0.0
6500,Ski Brule,5,1315,0.0
4852,Ski Brule,5,1315,0.0
5456,Angel Fire Resort,4,111,0.0
1479,Vail,3,203,0.0
2483,Mount Sunapee,1,74,0.0
25,Stratton Mountain,4,111,0.0
726,Mammoth Mountain Ski Area,2,139,0.0
377,Mount Southington Ski Area,5,38,0.0
3328,Belleayre,1,88,0.0
235,Brighton Resort,5,73,0.0
6698,Lookout Pass Ski Area,5,69,0.0
1858,Angel Fire Resort,4,111,0.0
6128,Mohawk Mountain,4,44,0.0
7070,Tyrol Basin,5,35,0.0
2946,Plattekill Mountain,4,38,0.0
1014,Ski Santa Fe,4,99,0.0
4065,Boyne Highlands,5,45,0.0
8588,Wolf Creek Ski Area,5,154,0.0
6161,Jay Peak,5,133,0.0
7246,Mt Abram Ski Resort,4,22,0.0
1887,Snowshoe Mountain Resort,4,145,0.0
6764,Breckenridge,3,186,0.0
199,Ski Cooper,4,32,0.0
2305,Stevens Pass Resort,3,102,0.0
6178,Cataloochee Ski Area,4,76,0.0
7811,Christie Mountain,5,21,0.0
6720,Cataloochee Ski Area,3,76,0.0
3042,Sun Valley,4,65,0.0
128,Blue Mountain Ski Area,3,188,0.0
1484,Mt Bachelor,5,101,0.0
8617,Cataloochee Ski Area,1,76,0.0
919,Plattekill Mountain,5,38,0.0
6221,Solitude Mountain Resort,5,82,0.0
4520,Boreal,4,48,0.0
5268,Ski Brule,5,1315,0.0
8313,Wintergreen Resort,3,67,0.0
3418,Sunrise Park Resort,5,120,0.0
8479,Greek Peak,4,57,0.0
4213,Mt Bachelor,1,101,0.0
4203,Mt Baldy,5,76,0.0
2163,Wachusett Mountain Ski Area,1,81,0.0
887,Marquette Mountain,1,26,0.0
4534,Alpental,4,54,0.0
4737,Squaw Valley Usa,3,109,0.0
6809,Cranmore Mountain Resort,4,31,0.0
8063,Diamond Peak,5,32,0.0
4268,Bromley Mountain,1,36,0.0
8295,Ski China Peak,5,64,0.0
4745,Lookout Pass Ski Area,4,69,0.0
5536,Lutsen Mountains,1,85,0.0
8210,Magic Mountain,5,38,0.0
2435,Angel Fire Resort,1,111,0.0
6333,Wildcat Mountain,5,37,0.0
4493,Snowbird,2,134,0.0
8223,Wolf Creek Ski Area,5,154,0.0
4106,Arapahoe Basin Ski Area,4,138,0.0
7212,Killington Resort,4,203,0.0
3438,Breckenridge,4,186,0.0
4980,Mammoth Mountain Ski Area,4,139,0.0
6914,Crystal Mountain Wa,5,98,0.0
3370,Bogus Basin,1,58,0.0
4532,Arapahoe Basin Ski Area,5,138,0.0
1866,Hunter Mountain,5,113,0.0
2482,Lookout Pass Ski Area,5,69,0.0
1219,Ski Santa Fe,5,99,0.0
7247,Park City Mountain Resort,5,135,0.0
6000,Ski Brule,5,1315,0.0
3602,Tamarack Resort,5,55,0.0
1584,Magic Mountain,5,38,0.0
3309,Gore Mountain,5,83,0.0
5782,Bear Valley,2,57,0.0
3409,Okemo Mountain Resort,4,130,0.0
4921,Caberfae Peaks Ski Golf Resort,5,56,0.0
1836,Elk Mountain Ski Resort,5,107,0.0
3514,Mt Baker,5,88,0.0
1440,Winter Park Resort,5,187,0.0
1400,Taos Ski Valley,2,135,0.0
6084,Whiteface Mountain Resort,5,81,0.0
3530,Bristol Mountain,2,57,0.0
2308,Snowbird,5,134,0.0
1475,Ski Brule,5,1315,0.0
5602,Jiminy Peak,5,80,0.0
807,Winter Park Resort,5,187,0.0
4253,Terry Peak Ski Area,4,25,0.0
157,Hidden Valley Ski Area,5,33,0.0
7213,Hunter Mountain,5,113,0.0
4218,Donner Ski Ranch,5,82,0.0
3721,Mt Rose Ski Tahoe,5,49,0.0
3027,Caberfae Peaks Ski Golf Resort,5,56,0.0
1664,Loveland,4,107,0.0
2046,Snow Summit,5,60,0.0
8559,Beaver Creek,5,103,0.0
7140,Grand Targhee Resort,5,64,0.0
8300,Pats Peak,2,50,0.0
8175,Durango Mountain Resort,4,97,0.0
4160,Ski Brule,4,1315,0.0
8594,Plattekill Mountain,4,38,0.0
2413,Jack Frost,4,53,0.0
2473,Schweitzer,5,70,0.0
2067,Arizona Snowbowl,2,107,0.0
5647,Appalachian Ski Mtn,4,48,0.0
219,Ski Brule,5,1315,0.0
163,Aspen Snowmass,5,62,0.0
4176,Belleayre,2,88,0.0
1338,Sugar Mountain Resort,2,127,0.0
3898,Sundance,5,37,0.0
3512,Whitetail Resort,5,67,0.0
3795,Montana Snowbowl,3,29,0.0
2777,Lutsen Mountains,4,85,0.0
328,Winter Park Resort,5,187,0.0
7055,Nubs Nob Ski Area,5,55,0.0
3857,Arizona Snowbowl,1,107,0.0
2454,Bear Valley,4,57,0.0
7548,Powder Mountain,5,85,0.0
8013,Alta Ski Area,5,140,0.0
8212,Ski Brule,5,1315,0.0
4416,Holiday Valley,5,73,0.0
5079,Windham Mountain,3,61,0.0
2871,Bittersweet Ski Area,3,49,0.0
6970,Ski Brule,5,1315,0.0
4491,Silver Mountain,4,80,0.0
6041,Whitecap Mountain,2,52,0.0
6744,Ski Snowstar Winter Sports Park,5,21,0.0
1730,Heavenly Mountain Resort,5,156,0.0
875,Bolton Valley,4,47,0.0
2022,Ski Brule,5,1315,0.0
1924,Snowbasin,5,94,0.0
1163,49 Degrees North,4,60,0.0
2581,Steamboat,1,150,0.0
2341,Cataloochee Ski Area,5,76,0.0
1863,Ski Brule,5,1315,0.0
4893,Camelback Mountain Resort,4,145,0.0
4677,Park City Mountain Resort,4,135,0.0
5381,Big Sky Resort,5,136,0.0
8229,Holiday Valley,5,73,0.0
2521,Ski Brule,5,1315,0.0
1388,Mission Ridge,5,42,0.0
3547,Ski Apache,2,168,0.0
7913,Stratton Mountain,3,111,0.0
5643,Holiday Valley,4,73,0.0
4064,Red Lodge Mountain,4,43,0.0
351,Squaw Valley Usa,5,109,0.0
3049,Camelback Mountain Resort,3,145,0.0
1086,Durango Mountain Resort,1,97,0.0
6472,Heavenly Mountain Resort,5,156,0.0
4086,Whitecap Mountain,5,52,0.0
1696,Bolton Valley,2,47,0.0
4553,Ski Brule,5,1315,0.0
2544,Copper Mountain Resort,5,138,0.0
1607,Hoodoo Ski Area,5,33,0.0
7299,Sundance,5,37,0.0
1561,Ski Brule,5,1315,0.0
1922,Greek Peak,5,57,0.0
8593,Vail,1,203,0.0
7801,Mt Hood Ski Bowl,5,42,0.0
5127,Eagle Point,5,25,0.0
7840,Squaw Valley Usa,5,109,0.0
1368,Pine Mountain,4,56,0.0
271,Big Boulder,1,43,0.0
5038,Crested Butte Mountain Resort,5,89,0.0
1371,Grand Targhee Resort,5,64,0.0
324,Deer Valley Resort,5,98,0.0
683,Mohawk Mountain,5,44,0.0
2256,Ski Brule,5,1315,0.0
2294,Pine Mountain,1,56,0.0
7522,Mt Baker,4,88,0.0
6247,Brandywine,4,39,0.0
248,Ski Brule,5,1315,0.0
4781,Cascade Mountain,5,64,0.0
6055,Whitefish Mountain Resort,5,82,0.0
3794,Mount Peter Ski Area,5,54,0.0
702,Mission Ridge,5,42,0.0
2286,Crystal Mountain Wa,1,98,0.0
5633,Ski Brule,5,1315,0.0
6259,Montana Snowbowl,3,29,0.0
3029,Sunday River,5,91,0.0
3561,Ski Brule,5,1315,0.0
6182,Taos Ski Valley,5,135,0.0
2732,Stevens Pass Resort,3,102,0.0
6249,Mt Rose Ski Tahoe,3,49,0.0
4280,Bear Mountain,4,52,0.0
4378,Jay Peak,4,133,0.0
6796,Mad River Mountain,5,72,0.0
4061,Tamarack Resort,5,55,0.0
6390,Crested Butte Mountain Resort,4,89,0.0
5882,Appalachian Ski Mtn,3,48,0.0
4325,Mad River Mountain,5,72,0.0
1256,Taos Ski Valley,5,135,0.0
586,Ski Brule,4,1315,0.0
4726,Jay Peak,4,133,0.0
2702,Ski Brule,5,1315,0.0
5016,Brandywine,5,39,0.0
7146,Nubs Nob Ski Area,5,55,0.0
4839,Vail,5,203,0.0
4535,Ski Butternut,4,62,0.0
966,Perfect North Slopes,5,69,0.0
5358,West Mountain,4,34,0.0
4880,Greek Peak,1,57,0.0
7745,Beaver Creek,5,103,0.0
3460,Ski Brule,4,1315,0.0
4961,Steamboat,4,150,0.0
1000,Eldora Mountain Resort,3,84,0.0
848,Ski Brule,5,1315,0.0
6645,Bear Valley,3,57,0.0
2914,Schweitzer,1,70,0.0
6842,Loveland,5,107,0.0
1383,Wildcat Mountain,5,37,0.0
2630,Ski Brule,5,1315,0.0
5259,Mountain High,1,80,0.0
2104,Wilmot Mountain,2,55,0.0
1342,Gore Mountain,3,83,0.0
7014,Durango Mountain Resort,1,97,0.0
8595,Mammoth Mountain Ski Area,5,139,0.0
6647,Ski Brule,4,1315,0.0
3594,Jiminy Peak,5,80,0.0
7812,Crested Butte Mountain Resort,4,89,0.0
2807,Sipapu Ski And Summer Resort,4,56,0.0
4791,Breckenridge,1,186,0.0
3111,Monarch Mountain,5,71,0.0
5278,Okemo Mountain Resort,5,130,0.0
3646,Mt Hood Meadows,2,100,0.0
4772,Jackson Hole,2,103,0.0
2677,Vail,5,203,0.0
2154,Hunter Mountain,1,113,0.0
8141,Cascade Mountain,4,64,0.0
4920,Aspen Snowmass,5,62,0.0
2684,Ski Brule,5,1315,0.0
1170,Snowbird,1,134,0.0
6130,Wintergreen Resort,4,67,0.0
4405,Gunstock,4,41,0.0
921,Donner Ski Ranch,5,82,0.0
4550,Wolf Creek Ski Area,5,154,0.0
5096,Bear Mountain,4,52,0.0
4470,Vail,5,203,0.0
4690,Telluride,3,114,0.0
1600,Crotched Mountain,4,46,0.0
3555,Bromley Mountain,5,36,0.0
4736,Pajarito Mountain Ski Area,5,34,0.0
7225,Marquette Mountain,3,26,0.0
2942,Ski Brule,5,1315,0.0
1759,Christie Mountain,3,21,0.0
4508,Ski China Peak,1,64,0.0
7375,Angel Fire Resort,4,111,0.0
3470,Campgaw Mountain,5,32,0.0
2089,Ski Brule,5,1315,0.0
2203,Ski Brule,5,1315,0.0
6840,Mt Bachelor,4,101,0.0
3796,Sugarloaf,5,53,0.0
1070,Brundage Mountain Resort,5,32,0.0
2599,Cannon Mountain,4,60,0.0
1412,Taos Ski Valley,5,135,0.0
5574,Sugarbush,5,90,0.0
8512,Wachusett Mountain Ski Area,3,81,0.0
3211,Ski Brule,5,1315,0.0
7209,Mount Sunapee,2,74,0.0
8153,Ski Apache,5,168,0.0
3427,Ski Brule,5,1315,0.0
8413,Stevens Pass Resort,4,102,0.0
3559,Bear Mountain,4,52,0.0
3090,Sandia Peak,4,33,0.0
7329,Winter Park Resort,5,187,0.0
6707,Winterplace Ski Resort,4,57,0.0
1867,Boston Mills,3,45,0.0
637,Jiminy Peak,5,80,0.0
3297,Snow Summit,5,60,0.0
7323,Wolf Creek Ski Area,5,154,0.0
6575,Lost Trail Powder Mtn,4,30,0.0
2263,Mount Brighton,1,37,0.0
1199,Mountain High,4,80,0.0
7915,Taos Ski Valley,5,135,0.0
2285,Mountain Creek Resort,1,148,0.0
7907,Snowshoe Mountain Resort,4,145,0.0
4768,Mount Peter Ski Area,5,54,0.0
7470,Villa Olivia,1,31,0.0
4877,Mountain Creek Resort,1,148,0.0
1955,West Mountain,5,34,0.0
3675,Alta Ski Area,5,140,0.0
1346,Holiday Valley,5,73,0.0
8278,Winter Park Resort,5,187,0.0
8131,Alpental,5,54,0.0
5820,Ski Brule,5,1315,0.0
3446,Ski Brule,4,1315,0.0
8585,Sugar Mountain Resort,4,127,0.0
5417,Lookout Pass Ski Area,5,69,0.0
5135,Copper Mountain Resort,4,138,0.0
3742,Mt Crescent Ski Area,3,28,0.0
3190,Bryce Resort,5,31,0.0
4937,Sugar Bowl Resort,5,48,0.0
1794,Mount Sunapee,5,74,0.0
8538,Mad River Mountain,5,72,0.0
6820,Breckenridge,4,186,0.0
8065,Powder Mountain,5,85,0.0
7863,Bittersweet Ski Area,5,49,0.0
4289,Holiday Valley,5,73,0.0
8327,Boyne Highlands,3,45,0.0
1579,Willamette Pass,5,52,0.0
6340,Bluewood,3,26,0.0
5205,Telluride,5,114,0.0
2189,Snowshoe Mountain Resort,4,145,0.0
2277,Wisp,4,73,0.0
2085,Timberline Lodge,5,42,0.0
1821,Killington Resort,4,203,0.0
6549,Arizona Snowbowl,3,107,0.0
2381,Bryce Resort,5,31,0.0
3496,Shawnee Mountain Ski Area,1,44,0.0
7688,Steamboat,5,150,0.0
6915,Brian Head Resort,5,70,0.0
2171,Ski Beech Mountain Resort,4,82,0.0
1422,Mammoth Mountain Ski Area,1,139,0.0
2650,Ski Brule,5,1315,0.0
2568,Alpine Valley Resort,5,74,0.0
1562,Liberty,4,68,0.0
2783,Tamarack Resort,5,55,0.0
1172,Whitetail Resort,4,67,0.0
2337,Ski Brule,5,1315,0.0
2758,Ski Brule,5,1315,0.0
7320,Sipapu Ski And Summer Resort,5,56,0.0
5881,Mount Shasta Board Ski Park,4,30,0.0
5469,Bear Valley,5,57,0.0
6106,Magic Mountain,1,38,0.0
957,Sugar Mountain Resort,4,127,0.0
5427,Mad River Mountain,5,72,0.0
8044,Schweitzer,4,70,0.0
7468,Ski Sundown,4,39,0.0
